ID,NOMB_PROY,COD_PROY,ETAP_PROY,JEFE_PROY,INST_PROY,NOM_SECTOR,COD_REG,VARIABLE,FECHA_INI,FECHA_TER,HORA_INI,HORA_FIN,N_ESTACION,LATITUD,LONGUITUD,PROF_SECT,VARIABLE_MUESTREO,VALOR,FECHA_INICIO,FECHA_TERMINO
135,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-21,2021-01-21,12:30:00,13:10:00,13,-44.6598888888889,-73.8813611111111,10,CLASIF_PERTURB,Ligeramente perturbado,21/01/2021 12:30:00,21/01/2021 13:10:00
136,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-21,2021-01-21,11:08:00,12:00:00,14,-44.6023888888889,-74.00719444444445,8.9,CLASIF_PERTURB,Ligeramente perturbado,21/01/2021 11:08:00,21/01/2021 12:00:00
137,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-21,2021-01-21,10:17:00,11:06:00,16,-44.5524444444444,-74.11391666666667,7.6,CLASIF_PERTURB,Moderadamente perturbado,21/01/2021 10:17:00,21/01/2021 11:06:00
138,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-19,2021-01-19,13:40:00,14:15:00,17,-44.1419166666667,-73.58361111111111,6.8,CLASIF_PERTURB,Ligeramente perturbado,19/01/2021 13:40:00,19/01/2021 14:15:00
139,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-01,2021-02-01,17:11:00,17:40:00,19,-43.7419166666667,-73.01569444444445,2.7,CLASIF_PERTURB,Ligeramente perturbado,01/02/2021 17:11:00,01/02/2021 17:40:00
140,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-01,2021-02-01,12:07:00,12:35:00,25,-43.9571388888889,-73.11036111111112,12.4,CLASIF_PERTURB,,01/02/2021 12:07:00,01/02/2021 12:35:00
141,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-31,2021-01-31,13:57:00,14:25:00,31,-44.38,-73.07547222222222,26,CLASIF_PERTURB,Ligeramente perturbado,31/01/2021 13:57:00,31/01/2021 14:25:00
142,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Moraleda,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-29,2021-01-29,15:45:00,16:30:00,32,-45.0302777777778,-73.45055555555555,5.5,CLASIF_PERTURB,Ligeramente perturbado,29/01/2021 15:45:00,29/01/2021 16:30:00
143,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Puyuhuapi,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-31,2021-01-31,10:08:00,10:40:00,5,-44.5277222222222,-72.68805555555555,10,CLASIF_PERTURB,,31/01/2021 10:08:00,31/01/2021 10:40:00
144,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Puyuhuapi,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-30,2021-01-30,14:05:00,14:40:00,7,-44.6653055555556,-72.83911111111111,25,CLASIF_PERTURB,Ligeramente perturbado,30/01/2021 14:05:00,30/01/2021 14:40:00
145,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Puyuhuapi,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-30,2021-01-30,13:20:00,14:30:00,8,-44.7025833333333,-72.80197222222222,13,CLASIF_PERTURB,Ligeramente perturbado,30/01/2021 13:20:00,30/01/2021 14:30:00
146,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Puyuhuapi,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-30,2021-01-30,10:30:00,11:30:00,10,-44.8271666666667,-72.96591666666667,30.6,CLASIF_PERTURB,Ligeramente perturbado,30/01/2021 10:30:00,30/01/2021 11:30:00
147,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Puyuhuapi,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-29,2021-01-29,18:06:00,19:00:00,12,-44.9116388888889,-73.13663888888888,16.6,CLASIF_PERTURB,Ligeramente perturbado,29/01/2021 18:06:00,29/01/2021 19:00:00
148,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-28,2021-01-28,15:07:00,15:50:00,1,-45.4443611111111,-73.00925,26,CLASIF_PERTURB,Ligeramente perturbado,28/01/2021 15:07:00,28/01/2021 15:50:00
149,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-28,2021-01-28,11:07:00,12:00:00,3,-45.3313888888889,-73.37666666666667,18.9,CLASIF_PERTURB,Ligeramente perturbado,28/01/2021 11:07:00,28/01/2021 12:00:00
150,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-27,2021-01-27,11:50:00,12:10:00,5,-45.4060833333333,-73.54027777777777,3.4,CLASIF_PERTURB,,27/01/2021 11:50:00,27/01/2021 12:10:00
151,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-26,2021-01-26,17:45:00,18:20:00,6,-45.6263611111111,-73.59747222222222,28.6,CLASIF_PERTURB,Ligeramente perturbado,26/01/2021 17:45:00,26/01/2021 18:20:00
152,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-26,2021-01-26,15:06:00,15:45:00,7,-45.7523611111111,-73.61536111111111,2,CLASIF_PERTURB,Ligeramente perturbado,26/01/2021 15:06:00,26/01/2021 15:45:00
153,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-25,2021-01-25,14:55:00,15:20:00,10,-45.9548888888889,-73.60547222222222,8,CLASIF_PERTURB,Ligeramente perturbado,25/01/2021 14:55:00,25/01/2021 15:20:00
154,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-25,2021-01-25,13:42:00,14:30:00,11,-46.0262777777778,-73.65472222222222,39,CLASIF_PERTURB,Ligeramente perturbado,25/01/2021 13:42:00,25/01/2021 14:30:00
155,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-24,2021-01-24,09:20:00,10:05:00,13,-46.2248333333333,-73.72930555555556,34.3,CLASIF_PERTURB,Ligeramente perturbado,24/01/2021 09:20:00,24/01/2021 10:05:00
156,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-23,2021-01-23,18:34:00,19:10:00,18,-46.0993611111111,-73.86747222222222,29,CLASIF_PERTURB,Ligeramente perturbado,23/01/2021 18:34:00,23/01/2021 19:10:00
157,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-23,2021-01-23,17:25:00,18:00:00,19,-46.0188611111111,-73.94602777777777,25,CLASIF_PERTURB,Ligeramente perturbado,23/01/2021 17:25:00,23/01/2021 18:00:00
158,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-23,2021-01-23,13:05:00,13:49:00,24,-45.7415833333333,-74.07313888888889,2,CLASIF_PERTURB,No perturbado,23/01/2021 13:05:00,23/01/2021 13:49:00
159,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-23,2021-01-23,10:57:00,11:55:00,25,-45.69375,-74.2846111111111,22.2,CLASIF_PERTURB,Ligeramente perturbado,23/01/2021 10:57:00,23/01/2021 11:55:00
160,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-23,2021-01-23,08:30:00,09:15:00,28,-45.5642777777778,-74.2195,28.5,CLASIF_PERTURB,Ligeramente perturbado,23/01/2021 08:30:00,23/01/2021 09:15:00
161,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-22,2021-01-22,15:44:00,16:30:00,30,-45.3988888888889,-74.25583333333333,7.4,CLASIF_PERTURB,Ligeramente perturbado,22/01/2021 15:44:00,22/01/2021 16:30:00
162,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Aysen,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-27,2021-01-27,17:06:00,18:00:00,34,-45.2831944444444,-73.73069444444444,3.7,CLASIF_PERTURB,Ligeramente perturbado,27/01/2021 17:06:00,27/01/2021 18:00:00
163,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-21,2021-02-21,12:32:00,13:05:00,2,-51.6013055555556,-72.71711111111111,12,CLASIF_PERTURB,Ligeramente perturbado,21/02/2021 12:32:00,21/02/2021 13:05:00
164,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-21,2021-02-21,11:22:00,12:00:00,3,-51.6717222222222,-72.63141666666667,14.6,CLASIF_PERTURB,Ligeramente perturbado,21/02/2021 11:22:00,21/02/2021 12:00:00
165,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-20,2021-02-20,09:10:00,09:55:00,5,-51.8249166666667,-72.62772222222222,21,CLASIF_PERTURB,Ligeramente perturbado,20/02/2021 09:10:00,20/02/2021 09:55:00
166,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-20,2021-02-20,12:04:00,12:45:00,9,-51.7671111111111,-72.90138888888889,6,CLASIF_PERTURB,Moderadamente perturbado,20/02/2021 12:04:00,20/02/2021 12:45:00
167,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-20,2021-02-20,19:25:00,20:10:00,10,-52.0660555555556,-72.93388888888889,13,CLASIF_PERTURB,Ligeramente perturbado,20/02/2021 19:25:00,20/02/2021 20:10:00
168,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-20,2021-02-20,17:05:00,17:40:00,11,-52.1999166666667,-72.951,25,CLASIF_PERTURB,,20/02/2021 17:05:00,20/02/2021 17:40:00
169,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Natales,XII,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-20,2021-02-20,16:32:00,17:01:00,13,-52.2195555555556,-72.87391666666667,14.8,CLASIF_PERTURB,Ligeramente perturbado,20/02/2021 16:32:00,20/02/2021 17:01:00
